Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
2025-03-06,371,371,371,371,3,+0.82%,3,73
2025-03-07,371,371,371,371,0,0.00%,0,73
2025-03-10,372,372,372,372,1,+0.27%,0,73
2025-03-11,372,372,372,372,0,0.00%,0,73
2025-03-12,372,372,372,372,0,0.00%,0,73
2025-03-13,372,372,372,372,0,0.00%,0,73
2025-03-14,382,382,382,382,10,+2.69%,0,73
2025-03-17,382,382,382,382,0,0.00%,0,73
2025-03-18,382,382,382,382,0,0.00%,0,73
2025-03-19,382,382,382,382,0,0.00%,0,73
2025-03-20,382,382,382,382,0,0.00%,0,10
2025-03-21,382,382,382,382,0,0.00%,0,73
2025-03-24,373,373,373,373,-9.,-2.36%,3,73
2025-03-25,373,373,373,373,0,0.00%,0,73
2025-03-26,372,372,372,372,-1.,-0.27%,0,73
2025-03-27,362,363,362,362,-10.,-2.69%,1,73
2025-03-28,363,363,363,363,1,+0.28%,9,76
2025-03-31,363,363,363,363,0,0.00%,0,76
2025-04-01,363,363,363,363,0,0.00%,0,76
2025-04-02,363,363,363,363,0,0.00%,0,66
2025-04-03,363,363,363,363,0,0.00%,0,66
2025-04-04,363,363,363,363,0,0.00%,0,66
2025-04-07,360,360,358,360,-3.,-0.83%,0,66
2025-04-08,356,356,356,356,-4.,-1.11%,0,66
2025-04-09,356,356,356,356,0,0.00%,0,66
2025-04-10,356,356,356,356,0,0.00%,0,66
2025-04-11,354,354,354,354,-2.,-0.56%,4,68
2025-04-14,354,354,354,354,0,0.00%,0,68
2025-04-15,354,354,354,354,0,0.00%,0,68
2025-04-16,347,347,347,347,-7.,-1.98%,0,68
2025-04-17,345,345,345,345,-2.,-0.58%,0,68
2025-04-21,344,344,344,344,-1.,-0.29%,0,68
2025-04-22,340,340,340,340,-4.,-1.16%,0,68
2025-04-23,335,335,333,335,-5.,-1.47%,0,68
2025-04-24,335,335,335,335,0,0.00%,0,68
2025-04-25,335,335,335,335,0,0.00%,0,68
2025-04-28,335,335,335,335,0,0.00%,0,68
2025-04-29,335,335,335,335,0,0.00%,0,68
2025-04-30,335,335,335,335,0,0.00%,0,68
2025-05-01,335,335,335,335,0,0.00%,0,68
2025-05-02,335,335,335,335,0,0.00%,0,58
2025-05-05,335,335,335,335,0,0.00%,0,58
2025-05-06,335,335,335,335,0,0.00%,0,58
2025-05-07,335,339,339,339,4,+1.19%,0,58
2025-05-08,338,338,338,338,-1.,-0.29%,3,58
2025-05-09,339,339,339,339,1,+0.30%,0,58
2025-05-12,339,339,339,339,0,0.00%,0,58
2025-05-13,338,338,338,338,-1.,-0.29%,0,58
2025-05-14,339,339,339,339,1,+0.30%,0,58
2025-05-15,339,339,339,339,0,0.00%,0,58
2025-05-16,340,340,340,340,1,+0.29%,0,58
2025-05-19,340,340,340,340,0,0.00%,0,58
2025-05-20,340,340,340,340,0,0.00%,9,55
2025-05-21,341,341,341,341,1,+0.29%,0,55
2025-05-22,341,341,341,341,0,0.00%,0,55
2025-05-23,335,335,335,335,-6.,-1.76%,7,51
2025-05-27,342,342,342,342,7,+2.09%,0,51
2025-05-28,342,342,342,342,0,0.00%,0,51
2025-05-29,342,342,342,342,0,0.00%,0,40
2025-05-30,343,343,343,343,1,+0.29%,0,40
"Downloaded from Barchart.com as of 08-12-2026 05:43am CDT"
