Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
2025-03-06,381,381,381,381,8,+2.14%,3,73
2025-03-07,381,381,381,381,0,0.00%,0,73
2025-03-10,382,382,382,382,1,+0.26%,0,73
2025-03-11,382,382,382,382,0,0.00%,0,73
2025-03-12,382,382,382,382,0,0.00%,0,73
2025-03-13,382,382,382,382,0,0.00%,0,73
2025-03-14,390,390,390,390,8,+2.09%,0,73
2025-03-17,389,389,389,389,-1.,-0.26%,0,73
2025-03-18,389,389,389,389,0,0.00%,0,73
2025-03-19,388,388,388,388,-1.,-0.26%,0,73
2025-03-20,386,386,386,386,-2.,-0.52%,0,10
2025-03-21,385,385,385,385,-1.,-0.26%,0,73
2025-03-24,376,376,376,376,-9.,-2.34%,3,73
2025-03-25,376,376,376,376,0,0.00%,0,73
2025-03-26,375,375,375,375,-1.,-0.27%,0,73
2025-03-27,370,370,370,370,-5.,-1.33%,1,73
2025-03-28,371,371,371,371,1,+0.27%,9,76
2025-03-31,371,371,371,371,0,0.00%,0,76
2025-04-01,371,371,371,371,0,0.00%,0,76
2025-04-02,371,371,371,371,0,0.00%,0,66
2025-04-03,371,371,371,371,0,0.00%,0,66
2025-04-04,368,368,368,368,-3.,-0.81%,0,66
2025-04-07,359,359,359,359,-9.,-2.45%,0,66
2025-04-08,355,355,355,355,-4.,-1.11%,0,66
2025-04-09,355,355,355,355,0,0.00%,0,66
2025-04-10,355,355,355,355,0,0.00%,0,66
2025-04-11,353,353,353,353,-2.,-0.56%,4,68
2025-04-14,353,353,353,353,0,0.00%,0,68
2025-04-15,353,353,353,353,0,0.00%,0,68
2025-04-16,346,346,346,346,-7.,-1.98%,0,68
2025-04-17,344,344,344,344,-2.,-0.58%,0,68
2025-04-21,343,343,343,343,-1.,-0.29%,0,68
2025-04-22,339,339,339,339,-4.,-1.17%,0,68
2025-04-23,337,337,335,337,-2.,-0.59%,0,68
2025-04-24,337,337,337,337,0,0.00%,0,68
2025-04-25,337,337,337,337,0,0.00%,0,68
2025-04-28,342,342,342,342,5,+1.48%,0,68
2025-04-29,348,348,348,348,6,+1.75%,0,68
2025-04-30,348,348,348,348,0,0.00%,0,68
2025-05-01,348,348,348,348,0,0.00%,0,68
2025-05-02,348,348,348,348,0,0.00%,0,58
2025-05-05,348,348,348,348,0,0.00%,0,58
2025-05-06,348,348,348,348,0,0.00%,0,58
2025-05-07,348,348,348,348,0,0.00%,0,58
2025-05-08,348,348,348,348,0,0.00%,3,58
2025-05-09,348,348,348,348,0,0.00%,0,58
2025-05-12,348,348,348,348,0,0.00%,0,58
2025-05-13,349,349,349,349,1,+0.29%,0,58
2025-05-14,353,353,353,353,4,+1.15%,0,58
2025-05-15,353,353,353,353,0,0.00%,0,58
2025-05-16,352,352,352,352,-1.,-0.28%,0,58
2025-05-19,352,352,352,352,0,0.00%,0,58
2025-05-20,345,345,345,345,-7.,-1.99%,9,55
2025-05-21,345,345,345,345,0,0.00%,0,55
2025-05-22,345,345,345,345,0,0.00%,0,55
2025-05-23,336,336,336,336,-9.,-2.61%,7,51
2025-05-27,336,336,336,336,0,0.00%,0,51
2025-05-28,336,336,336,336,0,0.00%,0,51
2025-05-29,336,336,336,336,0,0.00%,0,40
2025-05-30,335,335,335,335,-1.,-0.30%,0,40
2025-06-02,338,338,338,338,3,+0.90%,0,40
2025-06-03,338,338,338,338,0,0.00%,0,40
2025-06-04,338,338,338,338,0,0.00%,0,40
2025-06-05,338,338,338,338,0,0.00%,0,40
2025-06-06,338,338,338,338,0,0.00%,9,49
2025-06-09,338,338,338,338,0,0.00%,0,49
2025-06-10,338,338,338,338,0,0.00%,0,49
2025-06-11,338,338,338,338,0,0.00%,0,49
2025-06-12,338,338,338,338,0,0.00%,0,49
2025-06-13,338,338,338,338,0,0.00%,0,49
2025-06-16,338,338,338,338,0,0.00%,0,49
2025-06-17,338,338,338,338,0,0.00%,0,49
2025-06-18,338,338,338,338,0,0.00%,0,49
2025-06-20,341,341,341,341,3,+0.89%,3,49
2025-06-23,341,341,341,341,0,0.00%,0,49
2025-06-24,341,341,341,341,0,0.00%,0,49
2025-06-25,341,341,341,341,0,0.00%,0,49
2025-06-26,341,341,341,341,0,0.00%,0,49
2025-06-27,341,341,341,341,0,0.00%,0,49
2025-06-30,347,347,347,347,6,+1.76%,0,49
2025-07-01,347,347,347,347,0,0.00%,0,49
2025-07-02,347,347,347,347,0,0.00%,0,39
2025-07-03,347,347,347,347,0,0.00%,0,39
2025-07-07,344,344,344,344,-3.,-0.86%,6,39
2025-07-08,344,344,344,344,0,0.00%,0,39
2025-07-09,344,344,344,344,0,0.00%,0,39
2025-07-10,344,344,344,344,0,0.00%,0,39
2025-07-11,344,344,344,344,0,0.00%,0,39
2025-07-14,344,344,344,344,0,0.00%,0,39
2025-07-15,344,344,344,344,0,0.00%,0,39
2025-07-16,344,344,344,344,0,0.00%,0,39
2025-07-17,344,344,344,344,0,0.00%,0,39
2025-07-18,344,344,344,344,0,0.00%,0,39
2025-07-21,348,348,348,348,4,+1.16%,0,39
2025-07-22,353,353,353,353,5,+1.44%,0,39
2025-07-23,353,353,353,353,0,0.00%,0,39
2025-07-24,353,353,353,353,0,0.00%,0,39
2025-07-25,353,353,353,353,0,0.00%,0,39
2025-07-28,353,353,353,353,0,0.00%,0,39
2025-07-29,353,353,353,353,0,0.00%,0,39
2025-07-30,353,353,353,353,0,0.00%,0,39
2025-07-31,350,350,350,350,-3.,-0.85%,0,39
2025-08-01,345,345,345,345,-5.,-1.43%,0,29
2025-08-04,345,345,345,345,0,0.00%,0,29
2025-08-05,346,346,346,346,1,+0.29%,0,29
2025-08-06,346,346,346,346,0,0.00%,0,29
2025-08-07,346,346,346,346,0,0.00%,0,29
2025-08-08,346,346,346,346,0,0.00%,6,29
2025-08-11,345,345,345,345,-1.,-0.29%,19,43
2025-08-12,346,346,346,346,1,+0.29%,0,43
2025-08-13,346,346,346,346,0,0.00%,6,49
2025-08-14,346,346,346,346,0,0.00%,0,49
2025-08-15,346,346,346,346,0,0.00%,0,49
2025-08-18,346,346,346,346,0,0.00%,0,49
2025-08-19,346,346,346,346,0,0.00%,0,49
2025-08-20,355,355,354,354,8,+2.31%,3,49
2025-08-21,346,346,346,346,-8.,-2.26%,1,50
2025-08-22,346,346,346,346,0,0.00%,0,50
2025-08-25,346,346,346,346,0,0.00%,0,50
2025-08-26,346,346,346,346,0,0.00%,0,50
2025-08-27,346,346,346,346,0,0.00%,0,50
2025-08-28,346,346,346,346,0,0.00%,3,47
2025-08-29,346,346,346,346,0,0.00%,0,37
"Downloaded from Barchart.com as of 08-12-2026 05:44am CDT"
