Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
2025-03-06,369,369,369,369,2,+0.54%,3,73
2025-03-07,369,369,369,369,0,0.00%,0,73
2025-03-10,369,369,369,369,0,0.00%,0,73
2025-03-11,369,369,369,369,0,0.00%,0,73
2025-03-12,369,369,369,369,0,0.00%,0,73
2025-03-13,369,369,369,369,0,0.00%,0,73
2025-03-14,379,379,379,379,10,+2.71%,0,73
2025-03-17,379,379,379,379,0,0.00%,0,73
2025-03-18,379,379,379,379,0,0.00%,0,73
2025-03-19,379,379,379,379,0,0.00%,0,73
2025-03-20,379,379,379,379,0,0.00%,0,10
2025-03-21,379,379,379,379,0,0.00%,0,73
2025-03-24,379,379,379,379,0,0.00%,3,73
2025-03-25,379,379,379,379,0,0.00%,0,73
2025-03-26,378,378,378,378,-1.,-0.26%,0,73
2025-03-27,378,378,378,378,0,0.00%,1,73
2025-03-28,376,376,373,376,-2.,-0.53%,9,76
2025-03-31,376,376,376,376,0,0.00%,0,76
2025-04-01,376,376,376,376,0,0.00%,0,76
2025-04-02,376,376,376,376,0,0.00%,0,66
2025-04-03,376,376,371,371,-5.,-1.33%,0,66
2025-04-04,371,371,371,371,0,0.00%,0,66
2025-04-07,370,370,370,370,-1.,-0.27%,0,66
2025-04-08,372,372,372,372,2,+0.54%,0,66
2025-04-09,370,370,370,370,-2.,-0.54%,0,66
2025-04-10,372,372,372,372,2,+0.54%,0,66
2025-04-11,367,367,365,367,-5.,-1.34%,4,68
2025-04-14,367,367,367,367,0,0.00%,0,68
2025-04-15,368,368,368,368,1,+0.27%,0,68
2025-04-16,365,365,365,365,-3.,-0.82%,0,68
2025-04-17,365,365,365,365,0,0.00%,0,68
2025-04-21,365,365,365,365,0,0.00%,0,68
2025-04-22,363,363,363,363,-2.,-0.55%,0,68
2025-04-23,357,357,355,357,-6.,-1.65%,0,68
2025-04-24,355,355,355,355,-2.,-0.56%,0,68
2025-04-25,355,355,355,355,0,0.00%,0,68
2025-04-28,355,355,355,355,0,0.00%,0,68
2025-04-29,355,355,355,355,0,0.00%,0,68
2025-04-30,354,354,354,354,-1.,-0.28%,0,68
2025-05-01,353,353,353,353,-1.,-0.28%,0,68
2025-05-02,353.05,353.05,353.05,353.05,0.05,+0.01%,0,58
"Downloaded from Barchart.com as of 08-12-2026 05:43am CDT"
