Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
2025-03-06,380,380,380,380,8,+2.15%,3,73
2025-03-07,380,380,380,380,0,0.00%,0,73
2025-03-10,381,381,381,381,1,+0.26%,0,73
2025-03-11,381,381,381,381,0,0.00%,0,73
2025-03-12,381,381,381,381,0,0.00%,0,73
2025-03-13,381,381,381,381,0,0.00%,0,73
2025-03-14,389,389,389,389,8,+2.10%,0,73
2025-03-17,388,388,388,388,-1.,-0.26%,0,73
2025-03-18,388,388,388,388,0,0.00%,0,73
2025-03-19,387,387,387,387,-1.,-0.26%,0,73
2025-03-20,385,385,385,385,-2.,-0.52%,0,10
2025-03-21,384,384,384,384,-1.,-0.26%,0,73
2025-03-24,375,375,375,375,-9.,-2.34%,3,73
2025-03-25,375,375,375,375,0,0.00%,0,73
2025-03-26,374,374,374,374,-1.,-0.27%,0,73
2025-03-27,366,366,366,366,-8.,-2.14%,1,73
2025-03-28,367,367,367,367,1,+0.27%,9,76
2025-03-31,367,367,367,367,0,0.00%,0,76
2025-04-01,367,367,367,367,0,0.00%,0,76
2025-04-02,367,367,367,367,0,0.00%,0,66
2025-04-03,367,367,367,367,0,0.00%,0,66
2025-04-04,367,367,367,367,0,0.00%,0,66
2025-04-07,358,358,358,358,-9.,-2.45%,0,66
2025-04-08,354,354,354,354,-4.,-1.12%,0,66
2025-04-09,354,354,354,354,0,0.00%,0,66
2025-04-10,354,354,354,354,0,0.00%,0,66
2025-04-11,352,352,352,352,-2.,-0.56%,4,68
2025-04-14,352,352,352,352,0,0.00%,0,68
2025-04-15,352,352,352,352,0,0.00%,0,68
2025-04-16,345,345,345,345,-7.,-1.99%,0,68
2025-04-17,343,343,343,343,-2.,-0.58%,0,68
2025-04-21,342,342,342,342,-1.,-0.29%,0,68
2025-04-22,338,338,338,338,-4.,-1.17%,0,68
2025-04-23,333,333,333,333,-5.,-1.48%,0,68
2025-04-24,333,333,333,333,0,0.00%,0,68
2025-04-25,333,333,333,333,0,0.00%,0,68
2025-04-28,336,336,336,336,3,+0.90%,0,68
2025-04-29,342,342,342,342,6,+1.79%,0,68
2025-04-30,342,342,342,342,0,0.00%,0,68
2025-05-01,342,342,342,342,0,0.00%,0,68
2025-05-02,342,342,342,342,0,0.00%,0,58
2025-05-05,342,342,342,342,0,0.00%,0,58
2025-05-06,342,342,342,342,0,0.00%,0,58
2025-05-07,342,342,342,342,0,0.00%,0,58
2025-05-08,342,342,342,342,0,0.00%,3,58
2025-05-09,342,342,342,342,0,0.00%,0,58
2025-05-12,342,342,342,342,0,0.00%,0,58
2025-05-13,344,344,344,344,2,+0.58%,0,58
2025-05-14,348,348,348,348,4,+1.16%,0,58
2025-05-15,348,348,348,348,0,0.00%,0,58
2025-05-16,348,348,348,348,0,0.00%,0,58
2025-05-19,348,348,348,348,0,0.00%,0,58
2025-05-20,343,343,343,343,-5.,-1.44%,9,55
2025-05-21,343,343,343,343,0,0.00%,0,55
2025-05-22,343,343,343,343,0,0.00%,0,55
2025-05-23,333,333,333,333,-10.,-2.92%,7,51
2025-05-27,333,333,333,333,0,0.00%,0,51
2025-05-28,333,333,333,333,0,0.00%,0,51
2025-05-29,333,333,333,333,0,0.00%,0,40
2025-05-30,332,332,332,332,-1.,-0.30%,0,40
2025-06-02,335,335,335,335,3,+0.90%,0,40
2025-06-03,335,335,335,335,0,0.00%,0,40
2025-06-04,335,335,335,335,0,0.00%,0,40
2025-06-05,335,335,335,335,0,0.00%,0,40
2025-06-06,335,335,335,335,0,0.00%,9,49
2025-06-09,335,335,335,335,0,0.00%,0,49
2025-06-10,335,335,335,335,0,0.00%,0,49
2025-06-11,335,335,335,335,0,0.00%,0,49
2025-06-12,335,335,335,335,0,0.00%,0,49
2025-06-13,335,335,335,335,0,0.00%,0,49
2025-06-16,335,335,335,335,0,0.00%,0,49
2025-06-17,335,335,335,335,0,0.00%,0,49
2025-06-18,335,335,335,335,0,0.00%,0,49
2025-06-20,342,342,338,338,3,+0.90%,3,49
2025-06-23,338,338,338,338,0,0.00%,0,49
2025-06-24,338,338,338,338,0,0.00%,0,49
2025-06-25,338,338,338,338,0,0.00%,0,49
2025-06-26,338,338,338,338,0,0.00%,0,49
2025-06-27,338,338,338,338,0,0.00%,0,49
2025-06-30,344,344,344,344,6,+1.78%,0,49
2025-07-01,344,345,344,345,1,+0.29%,0,49
2025-07-02,345,345,345,345,0,0.00%,0,39
2025-07-03,345,345,345,345,0,0.00%,0,39
2025-07-07,345,345,345,345,0,0.00%,6,39
2025-07-08,345,345,345,345,0,0.00%,0,39
2025-07-09,345,345,345,345,0,0.00%,0,39
2025-07-10,345,345,345,345,0,0.00%,0,39
2025-07-11,345,345,345,345,0,0.00%,0,39
2025-07-14,345,345,345,345,0,0.00%,0,39
2025-07-15,345,345,345,345,0,0.00%,0,39
2025-07-16,345,345,345,345,0,0.00%,0,39
2025-07-17,345,345,345,345,0,0.00%,0,39
2025-07-18,345,345,345,345,0,0.00%,0,39
2025-07-21,346,346,346,346,1,+0.29%,0,39
2025-07-22,346,346,346,346,0,0.00%,0,39
2025-07-23,346,346,346,346,0,0.00%,0,39
2025-07-24,346,346,346,346,0,0.00%,0,39
2025-07-25,346,346,346,346,0,0.00%,0,39
2025-07-28,346,346,346,346,0,0.00%,0,39
2025-07-29,346,346,346,346,0,0.00%,0,39
2025-07-30,346,346,346,346,0,0.00%,0,39
2025-07-31,346,346,346,346,0,0.00%,0,39
2025-08-01,346,346,346,346,0,0.00%,0,29
"Downloaded from Barchart.com as of 08-12-2026 05:44am CDT"
