Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
2023-10-16,375,375,375,375,0,0.00%,30,40
2023-10-17,377,377,377,377,2,+0.53%,45,85
2023-10-18,379,379,379,379,2,+0.53%,0,85
2023-10-19,377,377,377,377,-2.,-0.53%,9,94
2023-10-20,371,371,371,371,-6.,-1.59%,0,94
2023-10-23,369,369,369,369,-2.,-0.54%,0,94
2023-10-24,366,366,366,366,-3.,-0.81%,0,94
2023-10-25,366,366,366,366,0,0.00%,0,94
2023-10-26,372,372,372,372,6,+1.64%,3,94
2023-10-27,381,381,381,381,9,+2.42%,0,94
2023-10-30,399,399,395,395,14,+3.67%,15,88
2023-10-31,395,395,395,395,0,0.00%,0,88
2023-11-01,395,395,395,395,0,0.00%,0,84
2023-11-02,384,394,384,394,-1.,-0.25%,12,84
2023-11-03,384,384,384,384,-10.,-2.54%,12,84
2023-11-06,389,389,389,389,5,+1.30%,0,84
2023-11-07,390,390,390,390,1,+0.26%,0,84
2023-11-08,394,397,394,394,4,+1.03%,0,84
2023-11-09,395,397,395,395,1,+0.25%,0,84
2023-11-10,395,395,395,395,0,0.00%,0,84
2023-11-13,398,398,398,398,3,+0.76%,0,84
2023-11-14,406,406,406,406,8,+2.01%,0,84
2023-11-15,406,406,406,406,0,0.00%,1,83
2023-11-16,398,398,398,398,-8.,-1.97%,12,89
2023-11-17,398,398,398,398,0,0.00%,0,89
2023-11-20,398,398,398,398,0,0.00%,6,89
2023-11-21,398,398,398,398,0,0.00%,6,89
2023-11-22,398,398,398,398,0,0.00%,0,89
2023-11-24,401,401,401,401,3,+0.75%,0,89
2023-11-27,401,401,401,401,0,0.00%,0,89
2023-11-28,401,401,401,401,0,0.00%,0,89
2023-11-29,401,401,401,401,0,0.00%,0,89
2023-11-30,403,405,403,403,2,+0.50%,0,83
2023-12-01,405,410,405,405,2,+0.50%,0,83
2023-12-04,419,419,419,419,14,+3.46%,0,83
2023-12-05,419,419,419,419,0,0.00%,0,83
2023-12-06,425,425,425,425,6,+1.43%,0,83
2023-12-07,423,423,423,423,-2.,-0.47%,0,83
2023-12-08,426,426,426,426,3,+0.71%,0,83
2023-12-11,424,424,424,424,-2.,-0.47%,0,83
2023-12-12,422,423,422,423,-1.,-0.24%,0,83
2023-12-13,422,422,422,422,-1.,-0.24%,6,83
2023-12-14,421,421,421,421,-1.,-0.24%,3,80
2023-12-15,423,423,421,421,0,0.00%,0,80
2023-12-18,421,421,421,421,0,0.00%,0,80
2023-12-19,421,421,421,421,0,0.00%,0,80
2023-12-20,422,422,422,422,1,+0.24%,0,80
2023-12-21,422,422,422,422,0,0.00%,0,80
2023-12-22,422,422,422,422,0,0.00%,0,80
2023-12-26,420,420,420,420,-2.,-0.47%,0,80
2023-12-27,422,422,422,422,2,+0.48%,0,80
2023-12-28,422,422,422,422,0,0.00%,0,69
2023-12-29,421,421,421,421,-1.,-0.24%,0,69
"Downloaded from Barchart.com as of 08-12-2026 05:40am CDT"
